customer_id,region,bill_start_month,bill_end_month,product_id,bill_amount,recurring_flag,bill_month
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2023-12-06,2024-02-20,10,142.47,1,2023-12-06
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2024-01-05,2024-02-20,10,120.14,1,2024-01-05
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2024-02-04,2024-02-20,10,102.1,1,2024-02-04
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2023-11-09,,11,116.8,0,2023-11-09
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2024-07-18,,12,145.57,0,2024-07-18
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2024-06-27,,13,53.22,0,2024-06-27
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2023-11-08,,14,72.05,0,2023-11-08
5307aad8-c341-499f-8be9-066abc8dc713,Canada,2024-04-02,,15,118.84,0,2024-04-02
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-28,2024-09-03,1,168.27,1,2024-06-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-28,2024-09-03,1,99.91,1,2024-07-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-27,2024-09-03,1,191.56,1,2024-08-27
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-02-28,2024-08-11,2,97.92,1,2024-02-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-03-29,2024-08-11,2,126.43,1,2024-03-29
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-04-28,2024-08-11,2,114.31,1,2024-04-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-28,2024-08-11,2,187.13,1,2024-05-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-27,2024-08-11,2,70.37,1,2024-06-27
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-27,2024-08-11,2,62.83,1,2024-07-27
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-18,2025-02-17,3,174.3,1,2024-08-18
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-17,2025-02-17,3,191.34,1,2024-09-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-17,2025-02-17,3,80.22,1,2024-10-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-16,2025-02-17,3,87.5,1,2024-11-16
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-16,2025-02-17,3,166.94,1,2024-12-16
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-01-15,2025-02-17,3,177.52,1,2025-01-15
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-02-14,2025-02-17,3,130.48,1,2025-02-14
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-30,2025-03-23,4,134.06,1,2024-05-30
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-29,2025-03-23,4,196.15,1,2024-06-29
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-29,2025-03-23,4,106.11,1,2024-07-29
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-28,2025-03-23,4,167.86,1,2024-08-28
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-27,2025-03-23,4,187.77,1,2024-09-27
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-27,2025-03-23,4,127.19,1,2024-10-27
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-26,2025-03-23,4,132.67,1,2024-11-26
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-26,2025-03-23,4,105.96,1,2024-12-26
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-01-25,2025-03-23,4,58.39,1,2025-01-25
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-02-24,2025-03-23,4,167.99,1,2025-02-24
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-19,2025-05-21,5,80.47,1,2024-10-19
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-18,2025-05-21,5,196.43,1,2024-11-18
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-18,2025-05-21,5,64.04,1,2024-12-18
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-01-17,2025-05-21,5,182.58,1,2025-01-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-02-16,2025-05-21,5,138.24,1,2025-02-16
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-03-18,2025-05-21,5,143.3,1,2025-03-18
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-04-17,2025-05-21,5,179.05,1,2025-04-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-05-17,2025-05-21,5,85.51,1,2025-05-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-04-16,2024-08-22,6,80.95,1,2024-04-16
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-16,2024-08-22,6,181.04,1,2024-05-16
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-15,2024-08-22,6,156.33,1,2024-06-15
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-15,2024-08-22,6,53.61,1,2024-07-15
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-14,2024-08-22,6,72.5,1,2024-08-14
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-04-10,2025-03-17,7,165.34,1,2024-04-10
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-10,2025-03-17,7,92.75,1,2024-05-10
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-09,2025-03-17,7,100.54,1,2024-06-09
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-09,2025-03-17,7,124.22,1,2024-07-09
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-08,2025-03-17,7,165.57,1,2024-08-08
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-07,2025-03-17,7,84.97,1,2024-09-07
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-07,2025-03-17,7,120.66,1,2024-10-07
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-06,2025-03-17,7,125.37,1,2024-11-06
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-06,2025-03-17,7,101.16,1,2024-12-06
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-01-05,2025-03-17,7,155.92,1,2025-01-05
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-02-04,2025-03-17,7,197.95,1,2025-02-04
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-03-06,2025-03-17,7,69.48,1,2025-03-06
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-01-23,2024-10-12,8,62.9,1,2024-01-23
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-02-22,2024-10-12,8,137.75,1,2024-02-22
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-03-23,2024-10-12,8,199.79,1,2024-03-23
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-04-22,2024-10-12,8,177.83,1,2024-04-22
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-22,2024-10-12,8,112.48,1,2024-05-22
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-21,2024-10-12,8,88.57,1,2024-06-21
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-21,2024-10-12,8,66.01,1,2024-07-21
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-20,2024-10-12,8,61.69,1,2024-08-20
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-19,2024-10-12,8,79.97,1,2024-09-19
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-23,2025-01-15,9,52.17,1,2024-09-23
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-23,2025-01-15,9,124.34,1,2024-10-23
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-22,2025-01-15,9,99.71,1,2024-11-22
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-22,2025-01-15,9,138.98,1,2024-12-22
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-03-13,2025-02-06,10,147.12,1,2024-03-13
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-04-12,2025-02-06,10,61.14,1,2024-04-12
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-05-12,2025-02-06,10,50.83,1,2024-05-12
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-06-11,2025-02-06,10,139.8,1,2024-06-11
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-11,2025-02-06,10,162.0,1,2024-07-11
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-10,2025-02-06,10,50.02,1,2024-08-10
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-09-09,2025-02-06,10,99.38,1,2024-09-09
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-09,2025-02-06,10,116.75,1,2024-10-09
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-08,2025-02-06,10,65.04,1,2024-11-08
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-12-08,2025-02-06,10,74.8,1,2024-12-08
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2025-01-07,2025-02-06,10,84.96,1,2025-01-07
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-10-11,,11,181.65,0,2024-10-11
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-07-20,,12,112.22,0,2024-07-20
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-11-17,,13,55.2,0,2024-11-17
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2024-08-07,,14,114.44,0,2024-08-07
cf75a3e9-87c5-4916-8c8d-d1c6b3878dec,UK,2023-12-29,,15,193.94,0,2023-12-29
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-02,2024-10-04,1,129.09,1,2023-12-02
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-01,2024-10-04,1,170.27,1,2024-01-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-31,2024-10-04,1,134.76,1,2024-01-31
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-01,2024-10-04,1,175.88,1,2024-03-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-31,2024-10-04,1,184.1,1,2024-03-31
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-04-30,2024-10-04,1,79.08,1,2024-04-30
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-05-30,2024-10-04,1,73.44,1,2024-05-30
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-06-29,2024-10-04,1,178.17,1,2024-06-29
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-07-29,2024-10-04,1,159.53,1,2024-07-29
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-08-28,2024-10-04,1,126.33,1,2024-08-28
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-09-27,2024-10-04,1,52.1,1,2024-09-27
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-05-09,2024-04-12,2,160.35,1,2023-05-09
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-06-08,2024-04-12,2,160.04,1,2023-06-08
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-07-08,2024-04-12,2,54.86,1,2023-07-08
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-07,2024-04-12,2,198.11,1,2023-08-07
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-06,2024-04-12,2,59.36,1,2023-09-06
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-06,2024-04-12,2,132.77,1,2023-10-06
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-05,2024-04-12,2,106.69,1,2023-11-05
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-05,2024-04-12,2,99.17,1,2023-12-05
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-04,2024-04-12,2,106.97,1,2024-01-04
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-03,2024-04-12,2,109.67,1,2024-02-03
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-04,2024-04-12,2,127.2,1,2024-03-04
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-04-03,2024-04-12,2,107.0,1,2024-04-03
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-07-22,2024-02-23,3,177.15,1,2023-07-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-21,2024-02-23,3,109.05,1,2023-08-21
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-20,2024-02-23,3,56.35,1,2023-09-20
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-20,2024-02-23,3,140.76,1,2023-10-20
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-19,2024-02-23,3,97.0,1,2023-11-19
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-19,2024-02-23,3,101.56,1,2023-12-19
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-18,2024-02-23,3,54.39,1,2024-01-18
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-17,2024-02-23,3,198.23,1,2024-02-17
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-07-06,2024-02-26,4,60.89,1,2023-07-06
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-05,2024-02-26,4,155.12,1,2023-08-05
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-04,2024-02-26,4,139.27,1,2023-09-04
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-04,2024-02-26,4,136.69,1,2023-10-04
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-03,2024-02-26,4,85.71,1,2023-11-03
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-03,2024-02-26,4,95.77,1,2023-12-03
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-02,2024-02-26,4,70.19,1,2024-01-02
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-01,2024-02-26,4,91.43,1,2024-02-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-06-26,2024-03-03,5,81.36,1,2023-06-26
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-07-26,2024-03-03,5,67.11,1,2023-07-26
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-25,2024-03-03,5,197.11,1,2023-08-25
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-24,2024-03-03,5,132.24,1,2023-09-24
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-24,2024-03-03,5,58.78,1,2023-10-24
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-23,2024-03-03,5,54.66,1,2023-11-23
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-23,2024-03-03,5,87.92,1,2023-12-23
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-22,2024-03-03,5,74.72,1,2024-01-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-21,2024-03-03,5,119.14,1,2024-02-21
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-22,2024-01-29,6,162.08,1,2023-11-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-22,2024-01-29,6,118.56,1,2023-12-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-21,2024-01-29,6,143.71,1,2024-01-21
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-13,2024-07-15,7,169.17,1,2023-08-13
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-12,2024-07-15,7,101.15,1,2023-09-12
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-12,2024-07-15,7,122.09,1,2023-10-12
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-11,2024-07-15,7,111.67,1,2023-11-11
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-11,2024-07-15,7,74.34,1,2023-12-11
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-10,2024-07-15,7,96.53,1,2024-01-10
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-09,2024-07-15,7,100.52,1,2024-02-09
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-10,2024-07-15,7,131.19,1,2024-03-10
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-04-09,2024-07-15,7,99.25,1,2024-04-09
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-05-09,2024-07-15,7,50.69,1,2024-05-09
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-06-08,2024-07-15,7,182.93,1,2024-06-08
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-07-08,2024-07-15,7,52.95,1,2024-07-08
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-06-24,2024-01-01,8,123.3,1,2023-06-24
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-07-24,2024-01-01,8,176.36,1,2023-07-24
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-08-23,2024-01-01,8,70.01,1,2023-08-23
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-09-22,2024-01-01,8,75.82,1,2023-09-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-22,2024-01-01,8,62.62,1,2023-10-22
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-21,2024-01-01,8,118.16,1,2023-11-21
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-21,2024-01-01,8,168.61,1,2023-12-21
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-10-18,2024-06-09,9,54.26,1,2023-10-18
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-11-17,2024-06-09,9,196.9,1,2023-11-17
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-17,2024-06-09,9,71.08,1,2023-12-17
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-16,2024-06-09,9,120.33,1,2024-01-16
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-02-15,2024-06-09,9,102.42,1,2024-02-15
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-16,2024-06-09,9,174.29,1,2024-03-16
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-04-15,2024-06-09,9,137.44,1,2024-04-15
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-05-15,2024-06-09,9,149.44,1,2024-05-15
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-02,2024-03-08,10,142.63,1,2023-12-02
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-01,2024-03-08,10,136.53,1,2024-01-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-01-31,2024-03-08,10,188.47,1,2024-01-31
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-01,2024-03-08,10,118.39,1,2024-03-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-06-06,,11,102.0,0,2023-06-06
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-04-24,,12,60.51,0,2023-04-24
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-06-17,,13,115.11,0,2023-06-17
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2024-03-01,,14,115.52,0,2024-03-01
b8dbbc19-0adf-4bc5-916e-7a01343e36c9,France,2023-12-29,,15,193.38,0,2023-12-29
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-02-05,2024-03-08,1,132.55,1,2024-02-05
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-03-06,2024-03-08,1,119.94,1,2024-03-06
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-05-03,2025-02-07,2,56.21,1,2024-05-03
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-06-02,2025-02-07,2,53.69,1,2024-06-02
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-07-02,2025-02-07,2,84.5,1,2024-07-02
c4c2e495-dc2d-4bb1-95bf-2500bea37233,UK,2024-08-01,2025-02-07,2,115.44,1,2024-08-01
