customer_id,region,bill_start_month,bill_end_month,product_id,bill_amount,recurring_flag,bill_month
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-03-07,2024-03-18,6,73.93,1,2024-03-07
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-06-25,2024-04-22,7,196.49,1,2023-06-25
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-07-25,2024-04-22,7,153.53,1,2023-07-25
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-08-24,2024-04-22,7,193.4,1,2023-08-24
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-09-23,2024-04-22,7,170.91,1,2023-09-23
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-10-23,2024-04-22,7,61.95,1,2023-10-23
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-11-22,2024-04-22,7,77.38,1,2023-11-22
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-12-22,2024-04-22,7,186.42,1,2023-12-22
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-01-21,2024-04-22,7,192.25,1,2024-01-21
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-02-20,2024-04-22,7,194.45,1,2024-02-20
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-03-21,2024-04-22,7,66.41,1,2024-03-21
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-04-20,2024-04-22,7,166.19,1,2024-04-20
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-02-28,2025-02-21,8,136.14,1,2024-02-28
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-03-29,2025-02-21,8,109.11,1,2024-03-29
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-04-28,2025-02-21,8,144.01,1,2024-04-28
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-05-28,2025-02-21,8,58.21,1,2024-05-28
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-06-27,2025-02-21,8,98.23,1,2024-06-27
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-07-27,2025-02-21,8,171.18,1,2024-07-27
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-08-26,2025-02-21,8,97.42,1,2024-08-26
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-09-25,2025-02-21,8,52.36,1,2024-09-25
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-10-25,2025-02-21,8,142.53,1,2024-10-25
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-11-24,2025-02-21,8,136.29,1,2024-11-24
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-12-24,2025-02-21,8,129.43,1,2024-12-24
8d693729-788f-4c6c-9cef-a2598d4339df,US,2025-01-23,2025-02-21,8,157.92,1,2025-01-23
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-07-30,2024-01-01,9,108.77,1,2023-07-30
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-08-29,2024-01-01,9,114.4,1,2023-08-29
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-09-28,2024-01-01,9,134.04,1,2023-09-28
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-10-28,2024-01-01,9,195.05,1,2023-10-28
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-11-27,2024-01-01,9,154.74,1,2023-11-27
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-12-27,2024-01-01,9,89.12,1,2023-12-27
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-05-21,2023-07-07,10,68.81,1,2023-05-21
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-06-20,2023-07-07,10,86.55,1,2023-06-20
8d693729-788f-4c6c-9cef-a2598d4339df,US,2024-04-23,,11,95.36,0,2024-04-23
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-09-25,,12,87.56,0,2023-09-25
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-06-11,,13,58.94,0,2023-06-11
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-06-20,,14,99.53,0,2023-06-20
8d693729-788f-4c6c-9cef-a2598d4339df,US,2023-07-07,,15,155.03,0,2023-07-07
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-09-19,2024-05-15,1,60.68,1,2023-09-19
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-10-19,2024-05-15,1,96.35,1,2023-10-19
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-11-18,2024-05-15,1,85.24,1,2023-11-18
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-12-18,2024-05-15,1,97.02,1,2023-12-18
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-01-17,2024-05-15,1,110.28,1,2024-01-17
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-16,2024-05-15,1,142.38,1,2024-02-16
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-03-17,2024-05-15,1,168.06,1,2024-03-17
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-04-16,2024-05-15,1,95.57,1,2024-04-16
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-11-06,2024-08-29,2,185.6,1,2023-11-06
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-12-06,2024-08-29,2,71.47,1,2023-12-06
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-01-05,2024-08-29,2,72.98,1,2024-01-05
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-04,2024-08-29,2,138.09,1,2024-02-04
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-03-05,2024-08-29,2,152.22,1,2024-03-05
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-04-04,2024-08-29,2,119.76,1,2024-04-04
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-05-04,2024-08-29,2,176.62,1,2024-05-04
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-03,2024-08-29,2,53.75,1,2024-06-03
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-03,2024-08-29,2,93.85,1,2024-07-03
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-02,2024-08-29,2,57.01,1,2024-08-02
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-11-16,2023-12-26,3,140.02,1,2023-11-16
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-12-16,2023-12-26,3,58.9,1,2023-12-16
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-09-11,2023-10-21,4,114.33,1,2023-09-11
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-10-11,2023-10-21,4,84.66,1,2023-10-11
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-10,2024-09-24,5,66.37,1,2024-02-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-03-11,2024-09-24,5,102.19,1,2024-03-11
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-04-10,2024-09-24,5,124.04,1,2024-04-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-05-10,2024-09-24,5,68.59,1,2024-05-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-09,2024-09-24,5,141.59,1,2024-06-09
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-09,2024-09-24,5,98.7,1,2024-07-09
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-08,2024-09-24,5,76.44,1,2024-08-08
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-09-07,2024-09-24,5,52.83,1,2024-09-07
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-01-23,2024-08-11,6,151.72,1,2024-01-23
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-22,2024-08-11,6,158.13,1,2024-02-22
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-03-23,2024-08-11,6,139.22,1,2024-03-23
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-04-22,2024-08-11,6,72.0,1,2024-04-22
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-05-22,2024-08-11,6,96.19,1,2024-05-22
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-21,2024-08-11,6,67.85,1,2024-06-21
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-21,2024-08-11,6,113.8,1,2024-07-21
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-10-15,2024-08-11,7,77.86,1,2023-10-15
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-11-14,2024-08-11,7,97.81,1,2023-11-14
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-12-14,2024-08-11,7,124.01,1,2023-12-14
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-01-13,2024-08-11,7,156.96,1,2024-01-13
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-12,2024-08-11,7,71.71,1,2024-02-12
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-03-13,2024-08-11,7,58.95,1,2024-03-13
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-04-12,2024-08-11,7,145.0,1,2024-04-12
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-05-12,2024-08-11,7,51.74,1,2024-05-12
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-11,2024-08-11,7,53.91,1,2024-06-11
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-11,2024-08-11,7,153.69,1,2024-07-11
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-10,2024-08-11,7,112.89,1,2024-08-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-06,2024-08-28,8,64.86,1,2024-07-06
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-05,2024-08-28,8,54.08,1,2024-08-05
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-27,2025-07-03,9,188.28,1,2024-07-27
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-26,2025-07-03,9,74.58,1,2024-08-26
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-09-25,2025-07-03,9,196.73,1,2024-09-25
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-10-25,2025-07-03,9,101.07,1,2024-10-25
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-11-24,2025-07-03,9,140.46,1,2024-11-24
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-12-24,2025-07-03,9,121.56,1,2024-12-24
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-01-23,2025-07-03,9,144.84,1,2025-01-23
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-02-22,2025-07-03,9,163.15,1,2025-02-22
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-03-24,2025-07-03,9,109.6,1,2025-03-24
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-04-23,2025-07-03,9,100.13,1,2025-04-23
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-05-23,2025-07-03,9,107.75,1,2025-05-23
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2025-06-22,2025-07-03,9,108.64,1,2025-06-22
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-10,2024-12-23,10,124.17,1,2024-06-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-10,2024-12-23,10,157.39,1,2024-07-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-08-09,2024-12-23,10,191.7,1,2024-08-09
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-09-08,2024-12-23,10,60.18,1,2024-09-08
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-10-08,2024-12-23,10,127.2,1,2024-10-08
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-11-07,2024-12-23,10,142.18,1,2024-11-07
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-12-07,2024-12-23,10,183.19,1,2024-12-07
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-26,,11,57.56,0,2024-07-26
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-02-03,,12,174.57,0,2024-02-03
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2023-09-06,,13,188.8,0,2023-09-06
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-06-10,,14,165.18,0,2024-06-10
8f59cc59-bb86-4ecc-b4ef-d8fa4a336afc,UK,2024-07-09,,15,127.42,0,2024-07-09
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-25,2024-01-24,1,146.56,1,2023-08-25
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-24,2024-01-24,1,149.46,1,2023-09-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-24,2024-01-24,1,117.31,1,2023-10-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-23,2024-01-24,1,95.95,1,2023-11-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-12-23,2024-01-24,1,155.7,1,2023-12-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-22,2024-01-24,1,147.64,1,2024-01-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-07-03,2023-10-02,2,73.73,1,2023-07-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-02,2023-10-02,2,111.49,1,2023-08-02
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-01,2023-10-02,2,82.73,1,2023-09-01
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-01,2023-10-02,2,127.17,1,2023-10-01
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-07-25,2024-04-28,3,52.48,1,2023-07-25
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-24,2024-04-28,3,67.09,1,2023-08-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-23,2024-04-28,3,112.33,1,2023-09-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-23,2024-04-28,3,68.02,1,2023-10-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-22,2024-04-28,3,129.71,1,2023-11-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-12-22,2024-04-28,3,157.69,1,2023-12-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-21,2024-04-28,3,193.41,1,2024-01-21
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-20,2024-04-28,3,123.07,1,2024-02-20
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-21,2024-04-28,3,138.33,1,2024-03-21
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-20,2024-04-28,3,58.3,1,2024-04-20
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-03,2024-09-30,4,192.35,1,2024-02-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-04,2024-09-30,4,85.43,1,2024-03-04
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-03,2024-09-30,4,102.92,1,2024-04-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-05-03,2024-09-30,4,79.49,1,2024-05-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-06-02,2024-09-30,4,133.07,1,2024-06-02
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-07-02,2024-09-30,4,191.31,1,2024-07-02
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-08-01,2024-09-30,4,146.53,1,2024-08-01
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-08-31,2024-09-30,4,65.68,1,2024-08-31
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-24,2024-07-14,5,74.59,1,2024-01-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-23,2024-07-14,5,129.22,1,2024-02-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-24,2024-07-14,5,150.67,1,2024-03-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-23,2024-07-14,5,61.77,1,2024-04-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-05-23,2024-07-14,5,125.05,1,2024-05-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-06-22,2024-07-14,5,145.51,1,2024-06-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-06,2024-04-20,6,87.99,1,2023-10-06
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-05,2024-04-20,6,85.04,1,2023-11-05
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-12-05,2024-04-20,6,56.05,1,2023-12-05
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-04,2024-04-20,6,64.97,1,2024-01-04
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-03,2024-04-20,6,154.3,1,2024-02-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-04,2024-04-20,6,199.37,1,2024-03-04
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-03,2024-04-20,6,76.29,1,2024-04-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-31,2023-12-02,7,140.41,1,2023-10-31
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-30,2023-12-02,7,168.75,1,2023-11-30
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-25,2024-05-22,8,152.92,1,2023-10-25
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-24,2024-05-22,8,108.05,1,2023-11-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-12-24,2024-05-22,8,115.11,1,2023-12-24
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-23,2024-05-22,8,178.26,1,2024-01-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-22,2024-05-22,8,163.21,1,2024-02-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-23,2024-05-22,8,52.84,1,2024-03-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-22,2024-05-22,8,102.88,1,2024-04-22
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-10,2024-05-23,9,198.25,1,2023-08-10
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-09,2024-05-23,9,121.94,1,2023-09-09
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-09,2024-05-23,9,150.55,1,2023-10-09
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-08,2024-05-23,9,145.94,1,2023-11-08
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-12-08,2024-05-23,9,109.73,1,2023-12-08
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-07,2024-05-23,9,155.86,1,2024-01-07
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-02-06,2024-05-23,9,103.09,1,2024-02-06
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-07,2024-05-23,9,139.77,1,2024-03-07
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-04-06,2024-05-23,9,183.84,1,2024-04-06
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-05-06,2024-05-23,9,189.06,1,2024-05-06
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-06-13,2023-11-13,10,188.68,1,2023-06-13
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-07-13,2023-11-13,10,160.75,1,2023-07-13
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-12,2023-11-13,10,69.1,1,2023-08-12
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-11,2023-11-13,10,137.35,1,2023-09-11
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-10-11,2023-11-13,10,102.99,1,2023-10-11
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-11-10,2023-11-13,10,133.65,1,2023-11-10
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-01-15,,11,151.11,0,2024-01-15
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-09-23,,12,175.2,0,2023-09-23
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2023-08-03,,13,72.42,0,2023-08-03
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-06,,14,180.04,0,2024-03-06
4da38e83-2a47-4a2c-9de1-d24bb9f3343d,France,2024-03-03,,15,123.04,0,2024-03-03
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-04-04,2025-03-25,1,198.7,1,2024-04-04
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-05-04,2025-03-25,1,82.77,1,2024-05-04
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-06-03,2025-03-25,1,164.18,1,2024-06-03
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-07-03,2025-03-25,1,146.31,1,2024-07-03
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-08-02,2025-03-25,1,182.88,1,2024-08-02
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-09-01,2025-03-25,1,178.48,1,2024-09-01
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-10-01,2025-03-25,1,149.98,1,2024-10-01
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-10-31,2025-03-25,1,68.58,1,2024-10-31
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-11-30,2025-03-25,1,125.93,1,2024-11-30
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-12-30,2025-03-25,1,166.24,1,2024-12-30
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-01-29,2025-03-25,1,96.23,1,2025-01-29
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-02-28,2025-03-25,1,50.06,1,2025-02-28
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-06-15,2025-04-12,2,147.84,1,2024-06-15
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-07-15,2025-04-12,2,149.87,1,2024-07-15
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-08-14,2025-04-12,2,128.52,1,2024-08-14
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-09-13,2025-04-12,2,63.72,1,2024-09-13
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-10-13,2025-04-12,2,165.35,1,2024-10-13
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-11-12,2025-04-12,2,89.69,1,2024-11-12
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-12-12,2025-04-12,2,126.53,1,2024-12-12
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-01-11,2025-04-12,2,148.92,1,2025-01-11
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-02-10,2025-04-12,2,129.66,1,2025-02-10
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-03-12,2025-04-12,2,192.66,1,2025-03-12
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2025-04-11,2025-04-12,2,195.2,1,2025-04-11
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2023-12-31,2024-02-05,3,147.15,1,2023-12-31
f01d1306-e0a7-4c62-b75a-da6a0321102f,US,2024-01-30,2024-02-05,3,183.06,1,2024-01-30
