customer_id,region,bill_start_month,bill_end_month,product_id,bill_amount,recurring_flag,bill_month
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-01-18,2024-04-25,10,158.8,1,2024-01-18
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-02-17,2024-04-25,10,93.44,1,2024-02-17
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-03-18,2024-04-25,10,90.64,1,2024-03-18
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-04-17,2024-04-25,10,159.14,1,2024-04-17
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-05-07,,11,102.74,0,2024-05-07
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-03-19,,12,114.67,0,2024-03-19
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-03-22,,13,153.3,0,2024-03-22
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-07-24,,14,82.07,0,2024-07-24
bbdcf918-1b6d-4b7b-91b9-340186cc5dba,France,2024-03-05,,15,59.82,0,2024-03-05
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-06-29,2024-03-30,1,142.11,1,2023-06-29
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-07-29,2024-03-30,1,175.99,1,2023-07-29
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-08-28,2024-03-30,1,83.33,1,2023-08-28
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-09-27,2024-03-30,1,80.33,1,2023-09-27
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-10-27,2024-03-30,1,145.08,1,2023-10-27
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-26,2024-03-30,1,154.11,1,2023-11-26
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-26,2024-03-30,1,109.53,1,2023-12-26
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-25,2024-03-30,1,139.18,1,2024-01-25
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-24,2024-03-30,1,186.05,1,2024-02-24
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-25,2024-03-30,1,181.03,1,2024-03-25
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-09-09,2024-02-23,2,116.51,1,2023-09-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-10-09,2024-02-23,2,179.2,1,2023-10-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-08,2024-02-23,2,80.73,1,2023-11-08
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-08,2024-02-23,2,92.84,1,2023-12-08
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-07,2024-02-23,2,171.31,1,2024-01-07
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-06,2024-02-23,2,156.79,1,2024-02-06
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-10-23,2024-02-02,3,62.46,1,2023-10-23
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-22,2024-02-02,3,109.12,1,2023-11-22
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-22,2024-02-02,3,120.61,1,2023-12-22
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-21,2024-02-02,3,58.57,1,2024-01-21
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-06-20,2024-05-25,4,149.92,1,2023-06-20
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-07-20,2024-05-25,4,105.98,1,2023-07-20
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-08-19,2024-05-25,4,98.16,1,2023-08-19
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-09-18,2024-05-25,4,57.39,1,2023-09-18
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-10-18,2024-05-25,4,90.71,1,2023-10-18
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-17,2024-05-25,4,93.37,1,2023-11-17
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-17,2024-05-25,4,199.08,1,2023-12-17
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-16,2024-05-25,4,168.1,1,2024-01-16
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-15,2024-05-25,4,61.17,1,2024-02-15
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-16,2024-05-25,4,63.4,1,2024-03-16
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-04-15,2024-05-25,4,55.56,1,2024-04-15
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-05-15,2024-05-25,4,142.75,1,2024-05-15
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-09,2024-03-09,5,114.56,1,2023-11-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-09,2024-03-09,5,112.18,1,2023-12-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-08,2024-03-09,5,187.52,1,2024-01-08
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-07,2024-03-09,5,67.7,1,2024-02-07
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-08,2024-03-09,5,130.37,1,2024-03-08
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-09,2024-01-13,6,103.88,1,2023-11-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-09,2024-01-13,6,98.75,1,2023-12-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-08,2024-01-13,6,88.27,1,2024-01-08
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-20,2024-05-14,7,167.03,1,2024-01-20
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-19,2024-05-14,7,68.83,1,2024-02-19
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-20,2024-05-14,7,56.2,1,2024-03-20
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-04-19,2024-05-14,7,58.58,1,2024-04-19
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-08-12,2023-09-15,8,61.8,1,2023-08-12
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-09-11,2023-09-15,8,155.74,1,2023-09-11
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-10-29,2024-10-17,9,91.76,1,2023-10-29
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-11-28,2024-10-17,9,79.68,1,2023-11-28
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-28,2024-10-17,9,121.95,1,2023-12-28
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-01-27,2024-10-17,9,126.66,1,2024-01-27
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-26,2024-10-17,9,104.39,1,2024-02-26
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-27,2024-10-17,9,101.03,1,2024-03-27
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-04-26,2024-10-17,9,82.25,1,2024-04-26
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-05-26,2024-10-17,9,150.93,1,2024-05-26
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-06-25,2024-10-17,9,94.57,1,2024-06-25
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-07-25,2024-10-17,9,152.99,1,2024-07-25
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-08-24,2024-10-17,9,77.75,1,2024-08-24
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-09-23,2024-10-17,9,191.52,1,2024-09-23
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-02,2024-10-06,10,75.26,1,2024-02-02
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-03,2024-10-06,10,51.59,1,2024-03-03
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-04-02,2024-10-06,10,185.15,1,2024-04-02
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-05-02,2024-10-06,10,166.25,1,2024-05-02
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-06-01,2024-10-06,10,191.24,1,2024-06-01
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-07-01,2024-10-06,10,186.09,1,2024-07-01
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-07-31,2024-10-06,10,60.41,1,2024-07-31
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-08-30,2024-10-06,10,180.03,1,2024-08-30
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-09-29,2024-10-06,10,133.77,1,2024-09-29
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-09,,11,128.65,0,2024-02-09
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-09-12,,12,130.24,0,2023-09-12
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-02-20,,13,123.9,0,2024-02-20
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2023-12-11,,14,191.89,0,2023-12-11
b6d7ce30-7993-4b95-930f-e5053199ce88,UK,2024-03-05,,15,61.3,0,2024-03-05
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-10-27,2024-02-03,1,182.19,1,2023-10-27
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-11-26,2024-02-03,1,147.76,1,2023-11-26
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-12-26,2024-02-03,1,183.41,1,2023-12-26
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-01-25,2024-02-03,1,167.02,1,2024-01-25
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-07-27,2023-12-14,2,156.81,1,2023-07-27
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-08-26,2023-12-14,2,61.84,1,2023-08-26
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-09-25,2023-12-14,2,139.41,1,2023-09-25
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-10-25,2023-12-14,2,184.3,1,2023-10-25
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-11-24,2023-12-14,2,190.1,1,2023-11-24
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-12-02,2024-06-12,3,110.75,1,2023-12-02
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-01-01,2024-06-12,3,198.23,1,2024-01-01
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-01-31,2024-06-12,3,113.61,1,2024-01-31
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-03-01,2024-06-12,3,153.22,1,2024-03-01
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-03-31,2024-06-12,3,197.57,1,2024-03-31
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-04-30,2024-06-12,3,108.53,1,2024-04-30
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-05-30,2024-06-12,3,96.71,1,2024-05-30
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-08-13,2023-10-11,4,89.4,1,2023-08-13
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-09-12,2023-10-11,4,168.89,1,2023-09-12
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-07-19,2023-09-19,5,115.62,1,2023-07-19
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-08-18,2023-09-19,5,71.63,1,2023-08-18
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-09-17,2023-09-19,5,114.66,1,2023-09-17
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-12-09,2024-09-11,6,54.03,1,2023-12-09
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-01-08,2024-09-11,6,62.33,1,2024-01-08
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-02-07,2024-09-11,6,180.53,1,2024-02-07
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-03-08,2024-09-11,6,197.48,1,2024-03-08
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-04-07,2024-09-11,6,138.13,1,2024-04-07
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-05-07,2024-09-11,6,108.5,1,2024-05-07
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-06,2024-09-11,6,108.21,1,2024-06-06
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-07-06,2024-09-11,6,63.51,1,2024-07-06
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-08-05,2024-09-11,6,58.04,1,2024-08-05
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-09-04,2024-09-11,6,68.86,1,2024-09-04
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-08-09,2024-04-01,7,116.78,1,2023-08-09
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-09-08,2024-04-01,7,162.47,1,2023-09-08
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-10-08,2024-04-01,7,156.13,1,2023-10-08
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-11-07,2024-04-01,7,97.63,1,2023-11-07
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-12-07,2024-04-01,7,130.49,1,2023-12-07
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-01-06,2024-04-01,7,93.56,1,2024-01-06
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-02-05,2024-04-01,7,120.0,1,2024-02-05
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-03-06,2024-04-01,7,88.77,1,2024-03-06
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-05-22,2025-04-14,8,107.81,1,2024-05-22
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-21,2025-04-14,8,125.32,1,2024-06-21
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-07-21,2025-04-14,8,109.29,1,2024-07-21
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-08-20,2025-04-14,8,189.22,1,2024-08-20
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-09-19,2025-04-14,8,154.96,1,2024-09-19
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-10-19,2025-04-14,8,90.95,1,2024-10-19
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-11-18,2025-04-14,8,153.22,1,2024-11-18
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-12-18,2025-04-14,8,128.82,1,2024-12-18
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2025-01-17,2025-04-14,8,86.51,1,2025-01-17
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2025-02-16,2025-04-14,8,68.65,1,2025-02-16
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2025-03-18,2025-04-14,8,104.6,1,2025-03-18
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-03-26,2024-10-16,9,91.09,1,2024-03-26
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-04-25,2024-10-16,9,143.72,1,2024-04-25
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-05-25,2024-10-16,9,175.71,1,2024-05-25
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-24,2024-10-16,9,86.0,1,2024-06-24
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-07-24,2024-10-16,9,112.9,1,2024-07-24
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-08-23,2024-10-16,9,93.81,1,2024-08-23
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-09-22,2024-10-16,9,58.02,1,2024-09-22
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-02,2025-02-25,10,116.45,1,2024-06-02
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-07-02,2025-02-25,10,104.24,1,2024-07-02
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-08-01,2025-02-25,10,51.06,1,2024-08-01
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-08-31,2025-02-25,10,164.37,1,2024-08-31
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-09-30,2025-02-25,10,170.33,1,2024-09-30
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-10-30,2025-02-25,10,159.62,1,2024-10-30
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-11-29,2025-02-25,10,92.11,1,2024-11-29
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-12-29,2025-02-25,10,196.89,1,2024-12-29
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2025-01-28,2025-02-25,10,151.51,1,2025-01-28
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-07-20,,11,141.32,0,2023-07-20
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-07-14,,12,188.67,0,2023-07-14
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-14,,13,180.58,0,2024-06-14
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2023-09-16,,14,108.24,0,2023-09-16
9095b80a-457f-4d30-9b9f-4ef5bb0834a1,Canada,2024-06-04,,15,107.31,0,2024-06-04
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-05-16,2024-09-18,1,63.47,1,2024-05-16
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-06-15,2024-09-18,1,177.04,1,2024-06-15
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-07-15,2024-09-18,1,70.82,1,2024-07-15
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-08-14,2024-09-18,1,51.0,1,2024-08-14
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-09-13,2024-09-18,1,162.86,1,2024-09-13
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-04-15,2024-06-16,2,86.76,1,2024-04-15
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-05-15,2024-06-16,2,148.75,1,2024-05-15
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2024-06-14,2024-06-16,2,176.95,1,2024-06-14
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2023-09-06,2023-11-07,3,191.84,1,2023-09-06
7dbe7764-12eb-442a-bf12-832770952ece,Canada,2023-10-06,2023-11-07,3,185.49,1,2023-10-06
